"DP_Name","TP_Name","EdgeID",Vertical,"Sub Vertical",City,State,"Server Type","Sub Server Type",Reach,"No of Aps",Capex,Opex,"Deal Value","Deal Term",Revenue,"Budget for Ops","Budget for Connectivity","Actual spends on connectivity",Active
"HMRL(L&T Metro)","L&T Metro Rail (Hyderabad) Limited-47",71114c,Metro,"Private Transport",Hyderabad,NULL,Mobile,kontronMetro,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"HMRL(L&T Metro)","L&T Metro Rail (Hyderabad) Limited-50",0aa056,Metro,"Private Transport",Hyderabad,NULL,Mobile,kontronMetro,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"HMRL(L&T Metro)","L&T Metro Rail (Hyderabad) Limited-48",8c8fbc,Metro,"Private Transport",Hyderabad,NULL,Mobile,kontronMetro,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"HMRL(L&T Metro)","L&T Metro Rail (Hyderabad) Limited-53",592b64,Metro,"Private Transport",Hyderabad,NULL,Mobile,kontronMetro,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"HMRL(L&T Metro)","L&T Metro Rail (Hyderabad) Limited-51",0cd628,Metro,"Private Transport",Hyderabad,NULL,Mobile,kontronMetro,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"HMRL(L&T Metro)","L&T Metro Rail (Hyderabad) Limited-49",09fd5b,Metro,"Private Transport",Hyderabad,NULL,Mobile,kontronMetro,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Navi Mumbai Municipal Transport","Navi Mumbai Municipal Transport-37",49568f,"City Bus","Private Transport","Navi Mumbai",NULL,Mobile,c2cBus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"Navi Mumbai Municipal Transport","Navi Mumbai Municipal Transport-38",1a7480,"City Bus","Private Transport","Navi Mumbai",NULL,Mobile,c2cBus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"Navi Mumbai Municipal Transport",MH43H5098,a87cc4,"City Bus","Private Transport","Navi Mumbai",Maharashtra,Mobile,c2cBus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"Navi Mumbai Municipal Transport","Navi Mumbai Municipal Transport-44",bca42f,"City Bus","Private Transport","Navi Mumbai",NULL,Mobile,c2cBus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"Navi Mumbai Municipal Transport","Navi Mumbai Municipal Transport-56",9fcf30,"City Bus","Private Transport","Navi Mumbai",NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"Navi Mumbai Municipal Transport","Navi Mumbai Municipal Transport-57",8ca6e4,"City Bus","Private Transport","Navi Mumbai",NULL,Mobile,c2cBus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"Navi Mumbai Municipal Transport","Navi Mumbai Municipal Transport-58",94e90c,"City Bus","Private Transport","Navi Mumbai",NULL,Mobile,c2cBus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"Navi Mumbai Municipal Transport",NMMT-16,b73712,"City Bus","Private Transport","Navi Mumbai",NULL,Mobile,c2cBus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"Navi Mumbai Municipal Transport",NMMT-23,0cb0a7,"City Bus","Private Transport","Navi Mumbai",NULL,Mobile,c2cBus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Forum Neigbourhood","Forum Neigborhood Mall",35e12f,"Standalone FnB",FnB,Bengaluru,Karnataka,Static,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Central Railways","Central Railways-2",7d5d36,"Suburban Train","Public Transport",Mumbai,NULL,Mobile,mobile-cr,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
SRS,"SRS Head office",ec8014,"Intercity Bus","Public Transport",Bengaluru,Karnataka,Mid,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
SRS,SRS-22,ee4b09,"Intercity Bus","Public Transport",Bengaluru,Karnataka,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CMRL,ChennaiCentral,afa765,Metro,"Private Transport",NULL,NULL,Mid,child_pseudo_tp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
CMRL,ChennaiCentral-1,9bb004,Metro,"Private Transport",NULL,NULL,Mid,child_pseudo_tp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
CSC,"THITHKI KAWADPUR",8c6cff,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CSC,"NASIRPUR AFJALPUR",8ae466,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CSC,GOVERDANPUR,7827f0,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CSC,"BINDU KADAKPUR",af24e7,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CSC,"DANDEDI KHAWAJGIPUR",dacb93,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CSC,"DEEPSINGH WALA",7c0ffa,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CSC,BAJJAKHANA,952bac,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CSC,KALEKE,171b4d,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CSC,"Ripunjay Sir testing",b092f1,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CSC,Chandos,a4228f,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CSC,Daniyawan,4c42e8,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CSC,Dumri,85b5eb,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CSC,Pitamberpur,049b35,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CSC,Chakbariyan,57986e,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CSC,SonaGopalpur,c4ad95,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CSC,Jethuli,ca6b49,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CSC,"MAUJI PUR",801dc2,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CSC,Raksha,7381fa,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CSC,Kulhenda,5aec0e,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CSC,Saidpur,ac7b2e,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CSC,MURSAN,faa767,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CSC,PHARAULI,9be4bf,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CSC,"BHADURPUR LOHIYA",9d62a1,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CSC,BHQ,d1818f,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CSC,"SHAHBAJPUR TIGAI",17802e,"Public Area","Public Places",NULL,NULL,Static,CT_Static,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
